Guilin,,China,25.27,110.29
Guiyang,,China,26.57,106.7
Haerbin,Harbin,China,45.75,126.62
Handan,,China,36.6,114.48
Hangzhou,,China,30.25,120.16
Hefei,,China,31.86,117.27
Hengyang,,China,26.9,112.6
Heze,,China,35.23,115.43
Hohhot,Huhot,China,40.81,111.64
Huai'an,,China,33.5,119.13
Huaibei,,China,34.15,116.65
Huainan,,China,32.61,116.98
Huzhou,,China,30.86,120.1
Jiamusi,,China,46.83,130.35
Jiaozuo,,China,35.24,113.22
Jiaxing,,China,30.76,120.75
Jilin,,China,43.85,126.56
"Jinan, Shandong",Jinan,China,36.65,116.96
"Jining, Shandong",,China,35.4,116.56
"Jinxi, Liaoning",,China,41.11,122.05
Jinzhou,,China,41.1,121.13
"Jixi, Heilongjiang",,China,45.3,130.96
Kaifeng,,China,34.79,114.34
Kaohsiung,Kaoshsiung,China,22.6,120.28
Kunming,,China,25.05,102.7
Langfang,,China,39.51,116.7
Lanzhou,,China,36.11,103.59
Leshan,,China,29.58,103.75
Lianyungang,,China,41.26,119.16
Liaoyang,,China,41.26,123.17
Linfen,,China,36.08,111.51
"Linyi, Shandong",,China,35.05,118.31
Liuan,,China,31.73,116.46
Liupanshui,,China,26.59,104.83
Liuzhou,,China,24.31,109.38
Luoyang,,China,34.67,112.36
Luzhou,,China,28.88,105.43
"Mianyang, Sichuan",,China,31.46,104.75
Mudanjiang,,China,44.58,129.59
Nanchang,,China,28.67,115.88
Nanchong,,China,28.68,115.88
"Nanjing, Jiangsu",Nanjing,China,32.04,118.76
Nanning,,China,22.83,108.29
Nantong,,China,32,120.83
"Nanyang, Henan",,China,33,112.53
Neijiang,,China,29.58,105.06
Ningbo,,China,29.86,121.55
"Pingdingshan, Henan",,China,33.73,113.3
"Pingxiang, Jiangxi",,China,27.63,113.85
Qingdao,,China,36.14,120.43
Qinhuangdao,,China,39.93,119.6
Qiqihaer,Qiqihar,China,47.34,123.96
Quanzhou,,China,24.91,118.58
Shanghai,,China,31.24,121.47
Shangqiu,,China,34.41,115.63
Shantou,,China,23.36,116.7
Shaoxing,,China,30,120.58
Shenyang,,China,41.8,123.38
Shenzhen,,China,22.55,114.1
Shijiazhuang,,China,38.07,114.55
"Suining, Sichuan",,China,30.51,105.56
"Suzhou, Anhui",,China,33.61,117
"Suzhou, Jiangsu",,China,31.3,120.6
"Taian, Shandong",,China,36.16,117.11
Taichung,T'aichung,China,24.14,120.67
Tainan,T'ainan,China,23.01,120.2
Taipei,,China,25.03,121.5
"Taiyuan, Shanxi",Taiyuan,China,37.89,112.55
"Tangshan, Hebei",Tangshan,China,39.61,118.18
Tianjin,,China,39.12,117.18
Tianmen,,China,30.41,112.85
Tianshui,,China,34.58,105.73
Tongliao,,China,43.61,122.26
?r?mqi (Wulumqi),Urumqi,China,43.78,87.58
Weifang,,China,36.71,119.1
Wenzhou,,China,27.99,120.65
Wuhan,,China,30.57,114.27
"Wuhu, Anhui",,China,31.33,118.35
"Wuxi, Jiangsu",,China,33,120
Xiamen,,China,24.46,118.07
"Xi'an, Shaanxi",,China,34.26,108.9
"Xiangfan, Hubei",,China,30.4,114.88
Xiantao,,China,30.38,113.4
"Xianyang, Shaanxi",,China,34.35,108.71
"Xingyi, Guizhou",,China,24.53,104.31
Xining,,China,36.64,101.76
Xinxiang,,China,35.3,113.86
Xinyang,,China,32.13,114.05
Xinyu,,China,27.79,114.92
Xuanzhou,,China,27.09,112.71
Xuzhou,,China,34.26,117.16
"Yancheng, Jiangsu",,China,33.38,120.11
Yantai,,China,37.45,121.44
Yibin,,China,28.76,104.61
Yichang,,China,30.7,111.28
"Yichun, Heilongjiang",,China,47.73,128.9
"Yichun, Jiangxi",,China,27.8,114.38
Yinchuan,,China,38.46,106.26
Yingkou,,China,40.66,122.23
"Yiyang, Hunan",,China,28.58,112.33
Yongzhou,,China,26.21,111.61
Yuci,,China,37.68,112.73
Yueyang,,China,29.36,113.1
"Yulin, Guangxi",,China,22.63,110.15
Zaozhuang,,China,34.86,117.55
Zhangjiakou,,China,40.81,114.88
Zhanjiang,,China,21.2,110.4
Zhaotong,,China,27.31,103.71
Zhengzhou,,China,34.75,113.64
"Zhenjiang, Jiangsu",,China,32.2,119.41
Zhuhai,,China,22.27,113.56
Zhuzhou,,China,27.85,113.13
Zibo,,China,36.78,118.05
Zigong,,China,29.4,104.78
Zunyi,,China,27.68,106.9
Barranquilla,,Colombia,10.98,-74.8
Bogot?,Bogota,Colombia,4.63,-74.08
Bucaramanga,,Colombia,7.11,-73.11
Cali,,Colombia,3.45,-76.52
Cartagena,,Colombia,10.41,-75.53
Medellin,Medellin,Colombia,6.24,-75.59
Brazzaville,,Congo,-4.28,15.28
Kananga,,Democratic Republic of the Congo,-5.89,22.4
Kinshasa,,Democratic Republic of the Congo,-4.32,15.29
Lubumbashi,Lumumbashi,Democratic Republic of the Congo,-11.68,27.54
Mbuji-Mayi,,Democratic Republic of the Congo,-6.14,23.66
San Jos?,San Jose,Costa Rica,9.93,-84.07
La Habana,Havana,Cuba,23.04,-82.41
Praha,Prague,Czech Republic,50.1,14.45
Cotonou,,Benin,6.35,2.43
K?benhavn,Copenhagen,Denmark,55.71,12.54
Santo Domingo,,Dominican Republic,18.48,-69.89
Guayaquil,,Ecuador,-2.2,-79.9
Quito,,Ecuador,-0.22,-78.52
San Salvador,,El Salvador,13.7,-89.2
Addis Ababa,,Ethiopia,9.02,38.7
Huambo,,Angola,-12.76,15.73
Luanda,,Angola,-8.81,13.23
Helsinki,,Finland,60.19,24.97
Bordeaux,,France,44.84,-0.59
Lille,,France,50.63,3.06
Lyon,,France,45.74,4.85
Marseille-Aix-en-Provence,Marseille,France,43.28,5.38
Nice-Cannes,,France,43.55,7.01
Paris,,France,48.88,2.43
Toulouse,,France,43.59,1.43
Tbilisi,T'Bilisi,Georgia,41.72,44.78
Berlin,,Germany,52.51,13.32
Hamburg,,Germany,53.57,10.02
K?ln,Cologne,Germany,50.94,6.93
M?nchen,Munich,Germany,48.14,11.54
Accra,,Ghana,5.55,-0.2
Kumasi,,Ghana,6.68,-1.62
Ath?nai,Athens,Greece,37.94,23.65
Thessaloniki,,Greece,40.62,22.79
Baku,,Azerbaijan,40.32,49.81
Buenos Aires,,Argentina,-34.62,-58.44
C?rdoba,Cordoba,Argentina,-31.31,-64.17
Mendoza,,Argentina,-32.89,-68.83
Rosario,,Argentina,-32.93,-60.66
San Miguel de Tucum?n,San Miguel De Tucuman,Argentina,-26.82,-65.21
Ciudad de Guatemala (Guatemala City),Guatemala,Guatemala,14.61,-90.52
Conakry,,Guinea,9.54,-13.67
Port-au-Prince,,Haiti,18.52,-72.34
Tegucigalpa,,Honduras,14.09,-87.2
Hong Kong,,"China, Hong Kong Special Administrative Region",22.27,114.17
Budapest,,Hungary,47.51,19.09
Agra,,India,27.18,78.02
Ahmadabad,,India,23.03,72.56
Aligarh,,India,27.88,78.08
Allahabad,,India,25.45,81.85
Amritsar,,India,31.63,74.87
Asansol,,India,23.68,86.98
Aurangabad,,India,19.78,75.29
Bangalore,,India,12.97,77.58
Bareilly,,India,28.55,80.12
Bhiwandi,,India,19.29,73.06
Bhopal,,India,23.22,77.41
Bhubaneswar,Bhubaneshwar,India,20.26,85.83
Chandigarh,,India,30.73,76.78
Chennai,Madras,India,13.06,80.24
Coimbatore,,India,11.01,76.97
Delhi,,India,28.66,77.21
Dhanbad,,India,23.8,86.45
Durg-Bhilainagar,,India,21.22,81.43
Faridabad,,India,28.42,77.3
Ghaziabad,,India,28.67,77.42
Guwahati,Gauhati,India,26.17,91.77
Gwalior,,India,26.14,78.1
Hubli-Dharwad,,India,15.36,75.08
Hyderabad,,India,17.39,78.48
Indore,,India,22.42,75.54
Jabalpur,,India,23.15,79.97
Jaipur,,India,26.9,75.8
Jalandhar,,India,31.32,75.57
Jammu,,India,33.45,76.24
Jamshedpur,,India,22.8,86.18
Jodhpur,,India,26.28,73.02
Kanpur,,India,26.45,80.31
Kochi,Cochin,India,9.97,76.27
Kolkata,Calcutta,India,22.54,88.33
Kota,,India,25.18,75.83
Kozhikode,Calicut,India,26.28,75.77
Lucknow,,India,26.84,80.91
Ludhiana,,India,30.91,75.85
Madurai,,India,9.91,78.12
Meerut,,India,28.99,77.7
Moradabad,,India,28.83,78.78
Mumbai,Bombay,India,19.07,72.82
Mysore,,India,12.3,76.65
Nagpur,,India,21.15,79.08
Nashik,,India,20.02,73.5
Patna,,India,25.61,85.13
Pune,Poona,India,18.53,73.85
Raipur,,India,21.23,81.63
Rajkot,,India,22.3,70.78
Ranchi,,India,23.35,85.33
Salem,,India,11.65,78.16
Solapur,,India,17.68,75.92
Srinagar,,India,34.08,74.8
Surat,,India,21.16,72.83
Thiruvananthapuram,,India,8.48,76.95
Tiruchirappalli,,India,10.81,78.69
Vadodara,,India,22.3,73.2
Varanasi,Benares,India,25.28,82.95
Vijayawada,,India,16.51,80.61
Visakhapatnam,Vishakhapatnam,India,17.74,83.33
Adelaide,,Australia,-34.81,138.52
Brisbane,,Australia,-27.45,153.02
Melbourne,,Australia,-37.85,145.07
Perth,,Australia,-31.95,115.85
Sydney,,Australia,-33.88,151.02
Bandar Lampung,,Indonesia,-5.45,105.26
Bandung,,Indonesia,-6.91,107.6
Bogor,,Indonesia,-6.6,106.8
Jakarta,,Indonesia,-6.16,106.8
Malang,,Indonesia,-7.98,112.62
Medan,,Indonesia,3.58,98.67
Padang,,Indonesia,-0.95,100.35
Palembang,,Indonesia,-2.99,104.75
Pekan Baru,,Indonesia,0.53,101.45
Semarang,,Indonesia,-6.97,110.42
Surabaya,Surabaja,Indonesia,-7.39,112.68
Ujung Pandang,,Indonesia,-5.13,119.41
Ahvaz,,Iran (Islamic Republic of),31.31,48.68
Esfahan,,Iran (Islamic Republic of),32.65,51.67
Karaj,,Iran (Islamic Republic of),35.81,50.96
Kermanshah,,Iran (Islamic Republic of),34.3,47.05
Mashhad,,Iran (Islamic Republic of),36.28,59.59
Qom,,Iran (Islamic Republic of),34.65,50.88
Shiraz,,Iran (Islamic Republic of),29.6,52.53
Tabriz,,Iran (Islamic Republic of),38.08,46.28
Tehran,,Iran (Islamic Republic of),35.77,51.44
Al-Basrah,Basra,Iraq,30.5,47.76
Al-Mawsil,Mosul,Iraq,36.33,43.13
Baghdad,,Iraq,33.33,44.39
Irbil,Erbil,Iraq,36.16,44.01
Dublin,,Ireland,53.34,-6.25
Hefa,Haifa,Israel,32.76,35
Tel Aviv-Yafo,Tel Aviv-Jaffa,Israel,32.04,34.76
Milano,Milan,Italy,45.47,9.18
Napoli,Naples,Italy,40.83,14.25
Palermo,,Italy,38.12,13.35
Rome,Rome,Italy,41.87,12.51
Torino,Turin,Italy,45.07,7.66
Abidjan,,C?te d'Ivoire,5.32,-4.02
Fukuoka-Kitakyushu,Fukuoka,Japan,33.57,130.4
Hiroshima,,Japan,34.37,132.44
Kyoto,,Japan,35,135.75
Nagoya,,Japan,35.15,136.92
Osaka-Kobe,Osaka,Japan,34.63,135.51
Sapporo,,Japan,43.05,141.34
Sendai,,Japan,38.25,140.89
Tokyo,,Japan,35.68,139.8
Almaty,,Kazakhstan,43.25,76.91
Kabul,,Afghanistan,34.53,69.13
Wien,Vienna,Austria,48.2,16.32
Amman,,Jordan,31.94,35.93
Mombasa,,Kenya,-4.05,39.65
Nairobi,,Kenya,-1.26,36.8
Hamhung,,Democratic People's Republic of Korea,39.91,127.55
N'ampo,,Democratic People's Republic of Korea,38.73,125.4
P'yongyang,,Democratic People's Republic of Korea,39.02,125.75
Bucheon,,Republic of Korea,37.5,126.78
Busan,,Republic of Korea,35.1,129.03
Daegu,,Republic of Korea,35.86,128.6
Daejon,,Republic of Korea,36.35,127.38
Goyang,,Republic of Korea,37.65,126.8
Gwangju,,Republic of Korea,35.16,126.91
Incheon,Inch`on,Republic of Korea,37.48,126.63
Seongnam,,Republic of Korea,37.43,127.15
Seoul,,Republic of Korea,37.54,126.93
Suweon,,Republic of Korea,37.26,127.01
Ulsan,,Republic of Korea,35.55,129.31
Al Kuwayt (Kuwait City),Kuwait,Kuwait,29.38,47.97
Bishkek,,Kyrgyzstan,42.87,74.77
Bayrut,Beirut,Lebanon,33.88,35.49
Monrovia,,Liberia,6.3,-10.79
Banghazi,Benghazi,Libyan Arab Jamahiriya,32.12,20.06
Tarabulus,Tripoli,Libyan Arab Jamahiriya,32.9,13.18
Antananarivo,,Madagascar,-18.9,47.52
Johore Bharu,Johor Baharu,Malaysia,1.5,103.76
Klang,,Malaysia,3.03,101.45
Kuala Lumpur,,Malaysia,3.14,101.7
Bamako,,Mali,12.65,-7.98
Aguascalientes,,Mexico,21.88,-102.29
Chihuahua,,Mexico,28.63,-106.07
Ciudad de M?xico,Mexico City,Mexico,19.42,-99.12
Ciudad Ju?rez,,Mexico,31.73,-106.48
Culiac?n,Culiacan,Mexico,24.8,-107.38
Guadalajara,,Mexico,20.67,-103.34
Le?n de los Aldamas,,Mexico,21.11,-101.68
M?rida,Merida,Mexico,20.97,-89.62
Mexicali,,Mexico,32.65,-115.46
Monterrey,,Mexico,25.67,-100.31
Puebla,,Mexico,19.04,-98.19
Quer?taro,Queretaro,Mexico,20.58,-100.38
Saltillo,,Mexico,25.41,-100.99
San Luis Potos?,San Luis Potosi,Mexico,22.15,-100.97
Tijuana,,Mexico,32.52,-117.03
Toluca de Lerdo,Toluca,Mexico,19.28,-99.66
Torre?n,,Mexico,25.55,-103.76
Ulaanbaatar,,Mongolia,47.92,106.91
Chittagong,,Bangladesh,22.32,91.82
Dhaka,,Bangladesh,23.7,90.4
Khulna,,Bangladesh,22.84,89.55
Rajshahi,,Bangladesh,24.35,88.63
Dar-el-Beida,Casablanca,Morocco,33.6,-7.63
Fes,Fes,Morocco,34.04,-4.99
Marrakech,,Morocco,31.63,-8.01
Rabat,,Morocco,34.01,-6.83
Maputo,,Mozambique,-25.96,32.57
Yerevan,,Armenia,40.2,44.53
Kathmandu,,Nepal,27.71,85.31
Amsterdam,,Netherlands,52.37,4.89
Rotterdam,,Netherlands,51.92,4.48
Auckland,,New Zealand,-36.9,174.76
Managua,,Nicaragua,12.15,-86.27
Antwerpen,,Belgium,51.2,4.42
Bruxelles-Brussel,Brussels,Belgium,50.83,4.36
Niamey,,Niger,13.51,2.12
Abuja,,Nigeria,9.05,7.25
Benin City,,Nigeria,6.33,5.62
Ibadan,,Nigeria,7.37,3.89
Ilorin,,Nigeria,8.49,4.54
Kaduna,,Nigeria,10.51,7.44
Kano,,Nigeria,11.99,8.49
Lagos,,Nigeria,6.45,3.3
Maiduguri,,Nigeria,11.85,13.16
Ogbomosho,,Nigeria,8.13,4.25
Port Harcourt,,Nigeria,4.78,7
Zaria,,Nigeria,11.06,7.7
Oslo,,Norway,59.93,10.71
Faisalabad,,Pakistan,31.4,73.08
Gujranwala,,Pakistan,32.15,74.18
Hyderabad,,Pakistan,25.38,68.36
Islamabad,,Pakistan,33.71,73.06
Karachi,,Pakistan,24.89,67.02
Lahore,,Pakistan,31.54,74.34
Multan,,Pakistan,30.2,71.41
Peshawar,,Pakistan,34,71.54
Quetta,,Pakistan,30.2,67.01
Rawalpindi,,Pakistan,33.6,73.04
Ciudad de Panama (Panama City),Panama,Panama,9,-79.51
Asuncion,Asuncion,Paraguay,-25.3,-57.62
Arequipa,,Peru,-16.39,-71.52
Lima,,Peru,-12.08,-77.04
Cebu,,Philippines,10.42,123.79
Davao,,Philippines,7.08,125.61
Manila,,Philippines,14.61,120.96
Zamboanga,,Philippines,6.9,122.06
Krakaw,Krakow,Poland,50.06,19.94
Lodz,Lodz,Poland,51.77,19.47
Warszawa,Warsaw,Poland,52.24,21.01
Lisboa,Lisbon,Portugal,38.72,-9.12
Porto,,Portugal,41.16,-8.58
San Juan,,Puerto Rico,18.8,-71.22
Bucuresti,Bucharest,Romania,44.43,26.12
Chelyabinsk,,Russian Federation,55.14,61.39
Kazan,Kazan',Russian Federation,55.73,49.14
Krasnoyarsk,,Russian Federation,56.01,92.83
Moskva,Moscow,Russian Federation,55.74,37.7
Nizhniy Novgorod,Novgorod,Russian Federation,58.54,31.27
Novosibirsk,,Russian Federation,55.03,82.94
Omsk,,Russian Federation,55.06,73.25
Perm,Perm',Russian Federation,58,56.23
Rostov-na-Donu,Rostov-on-Don,Russian Federation,47.23,39.68
Samara,,Russian Federation,53.23,50.16
Sankt Peterburg,Saint Petersburg,Russian Federation,59.91,30.24
Saratov,,Russian Federation,51.49,45.95
Ufa,,Russian Federation,54.82,56.09
Volgograd,,Russian Federation,48.7,44.48
Voronezh,,Russian Federation,51.71,39.26
Yekaterinburg,,Russian Federation,56.83,60.58
Kigali,,Rwanda,-1.95,30.05
La Paz,,Bolivia,-16.5,-68.15
Santa Cruz,Santa Cruz de La Sierra,Bolivia,-17.78,-63.19
Ad-Dammam,Ad Damman,Saudi Arabia,26.33,50.08
Al-Madinah,Medina,Saudi Arabia,24.42,39.69
Ar-Riyadh,Riyadh,Saudi Arabia,24.65,46.77
Jiddah,Jeddah,Saudi Arabia,21.54,39.17
Makkah,Mecca,Saudi Arabia,21.42,39.81
Dakar,,Senegal,14.68,-17.45
Beograd,Belgrade,Serbia,44.79,20.41
Freetown,,Sierra Leone,8.48,-13.23
Singapore,,Singapore,1.26,103.83
H? Noi,Hanoi,Viet Nam,21.03,105.82
Hai Ph?ng,Haiphong,Viet Nam,20.86,106.67
Th?nh Pho Ho Ch? Minh,Ho Chi Minh City,Viet Nam,10.75,106.66
Muqdisho,Mogadishu,Somalia,2.04,45.34
Cape Town,,South Africa,-33.97,18.48
Durban,,South Africa,-29.83,30.94
Ekurhuleni,East Rand,South Africa,-26.17,28.22
Johannesburg,,South Africa,-26.17,28
Port Elizabeth,,South Africa,-33.88,25.48
Pretoria,,South Africa,-25.73,28.21
Vereeniging,,South Africa,-26.67,27.93
Harare,,Zimbabwe,-17.82,31.02
Barcelona,,Spain,41.38,2.18
Madrid,,Spain,40.44,-3.69
Valencia,,Spain,39.47,-0.36
Al-Khartum,Khartoum,Sudan,15.55,32.52
Stockholm,,Sweden,59.33,17.99
Zurich,Zurich,Switzerland,47.4,8.53
Baixada Santista,,Brazil,-23.95,-46.36
Bel?m,Belem,Brazil,-1.43,-48.49
Belo Horizonte,,Brazil,-19.85,-43.9
Bras?lia,Brasilia,Brazil,-15.79,-47.89
Campinas,,Brazil,-22.9,-47.05
Campo Grande,,Brazil,-20.45,-54.61
Cuiab?,Cuiaba,Brazil,-15.61,-56.09
Curitiba,,Brazil,-25.43,-49.28
Florian?polis,Florianopolis,Brazil,-27.57,-48.61
Fortaleza,,Brazil,-3.78,-38.58
Goi?nia,Goiania,Brazil,-16.72,-49.25
Grande Sao Luis,Sao Luis,Brazil,-2.51,-44.3
Grande Vit?ria,Vitoria,Brazil,-20.3,-40.35
Joao Pessoa,Joao Pessoa,Brazil,-7.12,-34.86
Maceio,Maceio,Brazil,-9.67,-35.74
Manaus,,Brazil,-3.12,-60.01
Natal,,Brazil,-5.8,-35.21
Norte/Nordeste Catarinense,,Brazil,-26.32,-48.84
Porto Alegre,Porto Alegre,Brazil,-30.04,-51.2
Recife,,Brazil,-8.08,-34.91
Rio de Janeiro,,Brazil,-22.72,-43.45
Salvador,,Brazil,-12.99,-38.48
Sao Paulo,Sao Paulo,Brazil,-23.58,-46.62
Teresina,,Brazil,-5.1,-42.8
Dimashq,Damascus,Syrian Arab Republic,33.49,36.29
Halab,Aleppo,Syrian Arab Republic,36.21,37.15
Hims,Homs,Syrian Arab Republic,34.73,36.71
Krung Thep,Bangkok,Thailand,13.75,100.51
Lome,Lome,Togo,6.1,1.2
Dubayy,Dubai,United Arab Emirates,25.27,55.32
Adana,,Turkey,37,35.32
Ankara,,Turkey,39.92,32.85
Antalya,,Turkey,36.89,30.7
Bursa,,Turkey,40.19,29.07
Gaziantep,,Turkey,37.04,37.3
Istanbul,,Turkey,41.06,29
Izmir,,Turkey,38.43,27.14
Konya,,Turkey,37.87,32.48
Kampala,,Uganda,0.32,32.57
Dnipropetrovs'k,,Ukraine,48.42,35.13
Donets'k,,Ukraine,48.04,37.73
Kharkiv,,Ukraine,49.98,36.2
Kyiv,Kiev,Ukraine,50.44,30.5
Odesa,,Ukraine,46.46,30.73
Zaporizhzhya,Zaporiyhzhya,Ukraine,47.85,35.15
Al-Iskandariyah,Alexandria,Egypt,31.2,29.9
Al-Qahirah,Cairo,Egypt,30.07,31.25
Birmingham,,United Kingdom,52.49,-1.86
Glasgow,,United Kingdom,55.86,-4.26
Liverpool,,United Kingdom,53.42,-2.97
London,,United Kingdom,51.48,-0.17
Manchester,,United Kingdom,53.47,-2.26
Newcastle upon Tyne,,United Kingdom,54.96,-1.6
West Yorkshire,,United Kingdom,53.79,-1.54
Dar es Salaam,,United Republic of Tanzania,-6.81,39.25
Atlanta,,United States of America,33.79,-84.34
Austin,,United States of America,30.27,-97.73
Baltimore,,United States of America,39.32,-76.61
Boston,,United States of America,42.37,-71.1
Bridgeport-Stamford,,United States of America,41.18,-73.19
Buffalo,,United States of America,42.89,-78.84
Charlotte,,United States of America,35.2,-80.83
Chicago,,United States of America,41.82,-87.64
Cincinnati,,United States of America,39.14,-84.47
Cleveland,,United States of America,41.39,-81.72
"Columbus, Ohio",Columbus,United States of America,40.04,-82.99
Dallas-Fort Worth,Dallas,United States of America,32.76,-96.66
Dayton,,United States of America,39.75,-84.19
Denver,Denver-Aurora,United States of America,39.57,-105.07
Detroit,,United States of America,42.39,-83.07
El Paso,,United States of America,31.77,-106.45
Hartford,,United States of America,41.76,-72.7
Honolulu,,United States of America,21.32,-157.86
Houston,,United States of America,29.77,-95.4
Indianapolis,,United States of America,39.81,-86.13
"Jacksonville, Florida",Jacksonville,United States of America,30.33,-81.65
Kansas City,,United States of America,38.99,-94.62
Las Vegas,,United States of America,36.17,-115.13
Los Angeles,Los Angeles-Long Beach-Santa Ana,United States of America,34,-118.25
Louisville,,United States of America,38.25,-85.76
Memphis,,United States of America,35.11,-90
Miami,,United States of America,25.83,-80.27
Milwaukee,,United States of America,43.06,-87.99
Minneapolis-St. Paul,Minneapolis,United States of America,44.92,-93.3
Nashville,Nashville-Davidson,United States of America,36.14,-86.81
New Orleans,,United States of America,29.95,-90.09
New York,New York-Newark,United States of America,40.7,-73.9
Oklahoma City,,United States of America,35.48,-97.53
Orlando,,United States of America,28.54,-81.37
Philadelphia,,United States of America,39.92,-75.21
Phoenix-Mesa,Phoenix,United States of America,33.5,-112.11
Pittsburgh,,United States of America,40.49,-79.99
Portland,,United States of America,45.44,-122.64
Providence,,United States of America,41.81,-71.42
Richmond,,United States of America,37.56,-77.47
Riverside-San Bernardino,,United States of America,34.12,-117.29
Rochester,,United States of America,43.21,-77.63
Sacramento,,United States of America,38.56,-121.42
Salt Lake City,,United States of America,40.69,-111.89
San Antonio,,United States of America,29.42,-98.52
San Diego,,United States of America,32.76,-117.12
San Francisco,San Francisco,United States of America,37.79,-122.38
Oakland,,United States of America,37.79,-122.38
San Jose,,United States of America,37.3,-121.84
Seattle,,United States of America,47.58,-122.31
St. Louis,,United States of America,38.63,-90.34
Tampa-St. Petersburg,Tampa,United States of America,27.99,-82.59
Tucson,,United States of America,32.22,-110.92
Virginia Beach,,United States of America,36.83,-76.08
"Washington, D.C.",Washington D.C.,United States of America,38.89,-76.95
Ouagadougou,,Burkina Faso,12.48,-1.67
Montevideo,,Uruguay,-34.92,-56.16
Tashkent,,Uzbekistan,41.24,69.34
Barquisimeto,,Venezuela (Bolivarian Republic of),10.06,-69.33
Caracas,,Venezuela (Bolivarian Republic of),10.49,-66.89
Maracaibo,,Venezuela (Bolivarian Republic of),10.64,-71.63
Maracay,,Venezuela (Bolivarian Republic of),10.24,-67.59
Valencia,,Venezuela (Bolivarian Republic of),10.17,-68
Al-Hudaydah,Al Hudaydah,Yemen,14.79,42.94
Sana'a',Sanaa,Yemen,15.36,44.2
Ta'izz,,Yemen,13.57,44.01
Lusaka,,Zambia,-15.42,28.17
